ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1781086332365292608,2026-06-10T17:12:12.365334,prediction,0.071742,0.029000,-0.006437,True,0.069755,0.024400,-0.013347,0.001987,0.004600,0.006909,0.00,20,-0.082050,0.070829,0.412586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332365823600,2026-06-10T17:12:12.365837,prediction,0.071742,0.029000,-0.006437,True,0.069755,0.024400,-0.013347,0.001987,0.004600,0.006909,0.00,12,-0.082050,0.070829,0.412586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332366174251,2026-06-10T17:12:12.366183,prediction,0.071742,0.029000,-0.006437,True,0.069755,0.024400,-0.013347,0.001987,0.004600,0.006909,0.00,20,-0.082050,0.070829,0.412586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332426351891,2026-06-10T17:12:12.426398,prediction,0.072767,0.034000,-0.004366,True,0.069755,0.024400,-0.013347,0.003011,0.009600,0.008980,0.00,20,-0.081477,0.069499,0.410878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332427205173,2026-06-10T17:12:12.427224,prediction,0.072767,0.034000,-0.004366,True,0.069755,0.024400,-0.013347,0.003011,0.009600,0.008980,0.00,20,-0.081477,0.069499,0.410878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332427830459,2026-06-10T17:12:12.427847,prediction,0.072767,0.034000,-0.004366,True,0.069755,0.024400,-0.013347,0.003011,0.009600,0.008980,0.00,12,-0.081477,0.069499,0.410878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332509446672,2026-06-10T17:12:12.509479,prediction,0.072767,0.034000,-0.001757,True,0.069755,0.024400,-0.013347,0.003011,0.009600,0.011589,0.00,20,-0.080432,0.066541,0.407766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332510233732,2026-06-10T17:12:12.510258,prediction,0.072767,0.034000,-0.001757,True,0.069755,0.024400,-0.013347,0.003011,0.009600,0.011589,0.00,20,-0.080432,0.066541,0.407766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332511209913,2026-06-10T17:12:12.511230,prediction,0.072767,0.034000,-0.001757,True,0.069755,0.024400,-0.013347,0.003011,0.009600,0.011589,0.00,12,-0.080432,0.066541,0.407766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086332566343002,2026-06-10T17:12:12.566374,prediction,0.072537,0.038000,0.000134,True,0.069755,0.024400,-0.013347,0.002782,0.013600,0.013481,0.00,20,-0.101419,0.283488,0.397421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
