ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1781088865498004550,2026-06-10T17:54:25.498029,ground_truth,0.052486,-0.252000,-0.087485,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088865555451555,2026-06-10T17:54:25.555481,ground_truth,0.050630,-0.251000,-0.090849,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088865613940158,2026-06-10T17:54:25.613971,ground_truth,0.044392,-0.253000,-0.094482,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088865661195226,2026-06-10T17:54:25.661232,ground_truth,0.051042,-0.251000,-0.092086,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088865704769832,2026-06-10T17:54:25.704796,ground_truth,0.053710,-0.250000,-0.091719,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088865822518975,2026-06-10T17:54:25.822549,ground_truth,0.055761,-0.250000,-0.090076,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088865877628901,2026-06-10T17:54:25.877661,ground_truth,0.052890,-0.250000,-0.092130,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088865931002318,2026-06-10T17:54:25.931040,ground_truth,0.054908,-0.248000,-0.093838,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088865981126888,2026-06-10T17:54:25.981158,ground_truth,0.059623,-0.249000,-0.091761,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088866027088796,2026-06-10T17:54:26.027120,ground_truth,0.057812,-0.250000,-0.090487,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088866111223714,2026-06-10T17:54:26.111263,ground_truth,0.057401,-0.250000,-0.089665,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088866168226442,2026-06-10T17:54:26.168264,ground_truth,0.061257,-0.249000,-0.090943,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088866217053823,2026-06-10T17:54:26.217088,ground_truth,0.059214,-0.249000,-0.090534,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781088866273542929,2026-06-10T17:54:26.273569,ground_truth,0.061418,-0.248000,-0.090170,True,,,,,,,,,-0.101696,-0.236571,0.383772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
