ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1779789688208629782,2026-05-26T17:01:28.208653,prediction,0.094643,0.032000,0.008678,True,0.101818,0.081488,0.013585,0.007175,0.049488,0.004907,3.83,20,-0.163824,0.263009,0.394662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003920,-0.148400,0.064657,-0.029792,0.022336,-0.010592
1779789688274529059,2026-05-26T17:01:28.274549,prediction,0.096847,0.016000,0.008012,True,0.107936,0.065488,0.018553,0.011089,0.049488,0.010541,5.58,20,-0.164030,0.267939,0.395472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003920,-0.148400,0.064657,-0.029792,0.022336,-0.010592
1779789688372669573,2026-05-26T17:01:28.372702,prediction,0.096847,0.016000,0.008012,True,0.108998,0.049488,0.019157,0.012151,0.033488,0.011145,6.02,20,-0.165382,0.281121,0.397807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003920,-0.148400,0.062997,-0.029664,0.021984,-0.008192
1779789688416915607,2026-05-26T17:01:28.416948,prediction,0.101392,-0.017000,0.006641,True,0.112109,0.033488,0.019297,0.010717,0.050488,0.012657,7.56,20,-0.165382,0.281121,0.397807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003920,-0.148400,0.062997,-0.029664,0.021984,-0.008192
1779789688482030583,2026-05-26T17:01:28.482074,prediction,0.101392,-0.017000,0.006641,True,0.112488,0.017924,0.017157,0.011097,0.034924,0.010517,19.00,20,-0.167501,0.291070,0.399835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003920,-0.148400,0.062997,-0.029664,0.021984,-0.008192
1779789688554784633,2026-05-26T17:01:28.554829,prediction,0.101392,-0.017000,0.006641,True,0.113888,0.012994,0.016031,0.012496,0.029994,0.009391,12.71,20,-0.169515,0.300362,0.401740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005460,-0.146580,0.062084,-0.027392,0.021056,-0.009312
1779789688641407419,2026-05-26T17:01:28.641430,prediction,0.094643,0.032000,0.008678,True,0.111494,0.028994,0.015985,0.016851,0.003006,0.007307,5.98,20,-0.170129,0.315161,0.402021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003360,-0.144340,0.063163,-0.027104,0.019936,-0.008032
1779789688708070391,2026-05-26T17:01:28.708108,prediction,0.096471,-0.008000,0.007015,True,0.111804,0.020103,0.019626,0.015333,0.028103,0.012611,6.37,20,-0.169339,0.319857,0.400998,0.000000,0.003489,0.016580,0.000000,0.002609,0.000000,0.047740,0.088620,0.209658,-0.029120,-0.019776,-0.023040
1779789688800574065,2026-05-26T17:01:28.800600,prediction,0.095382,-0.000000,0.007347,True,0.109295,0.012670,0.019128,0.013913,0.012670,0.011780,9.11,20,-0.168356,0.322347,0.399804,0.013087,0.032720,0.068938,0.000000,0.040573,0.013517,0.104720,0.035280,0.249830,-0.031392,-0.050944,-0.035360
1779789688859609666,2026-05-26T17:01:28.859638,prediction,0.093204,0.016000,0.008012,True,0.108799,0.027053,0.018135,0.015595,0.011053,0.010122,15.81,20,-0.167405,0.322609,0.398681,0.019634,0.055412,0.120858,0.000000,0.064568,0.021375,0.099820,0.075320,0.268588,-0.029792,-0.050816,-0.038848
1779789688952968214,2026-05-26T17:01:28.952993,prediction,0.093204,0.016000,0.008012,True,0.108482,0.033322,0.018898,0.015278,0.017322,0.010886,13.68,20,-0.166538,0.320667,0.397677,0.027925,0.073738,0.161877,0.000000,0.085954,0.029665,0.097580,0.084280,0.288176,-0.026784,-0.053216,-0.038528
1779789689007092233,2026-05-26T17:01:29.007113,prediction,0.094293,0.008000,0.007680,True,0.107162,0.028924,0.018857,0.012869,0.020924,0.011177,8.65,20,-0.165789,0.316506,0.396821,0.027925,0.073738,0.161877,0.000000,0.085954,0.029665,0.097580,0.084280,0.288176,-0.026784,-0.053216,-0.038528
1779789689047108519,2026-05-26T17:01:29.047146,prediction,0.095382,-0.000000,0.007347,True,0.106427,0.019412,0.018737,0.011045,0.019412,0.011390,7.70,20,-0.165156,0.310110,0.396108,0.027925,0.073738,0.161877,0.000000,0.085954,0.029665,0.097580,0.084280,0.288176,-0.026784,-0.053216,-0.038528
1779789689095683451,2026-05-26T17:01:29.095713,prediction,0.097695,-0.017000,0.006641,True,0.106362,0.010319,0.016898,0.008667,0.027318,0.010257,9.60,20,-0.164682,0.301553,0.395583,0.061958,0.122603,0.245217,0.002609,0.126970,0.061949,0.129780,0.048300,0.277220,-0.067072,-0.049760,-0.042304
1779789689185536199,2026-05-26T17:01:29.185571,prediction,0.094293,0.008000,0.011340,True,0.105302,0.022791,0.017496,0.011009,0.014791,0.006156,16.94,20,-0.164359,0.291496,0.395237,0.041012,0.125661,0.211618,0.002609,0.086386,0.040573,0.106260,0.057540,0.240036,-0.112320,-0.045024,-0.036800
1779789689262149981,2026-05-26T17:01:29.262199,prediction,0.097695,-0.017000,0.025148,True,0.106701,0.011906,0.031416,0.009006,0.028906,0.006268,4.74,20,-0.164083,0.282926,0.394942,0.003489,0.115626,0.141371,0.003051,0.026614,0.005228,0.062300,0.001820,0.207915,-0.084480,-0.043360,-0.026336
1779789689364488240,2026-05-26T17:01:29.364508,prediction,0.081803,0.047000,0.041669,True,0.097154,0.027906,0.043579,0.015351,0.019094,0.001910,4.56,20,-0.163746,0.272430,0.394581,0.003051,0.106028,0.113445,0.000000,0.008289,0.000000,-0.111160,-0.004900,0.216464,-0.075584,-0.043520,0.002304
1779789689433238111,2026-05-26T17:01:29.433275,prediction,0.077162,0.055000,0.066966,True,0.096573,0.038265,0.059579,0.019411,0.016735,0.007387,8.41,20,-0.163826,0.274911,0.394667,0.042756,0.034465,0.016580,0.008289,0.056721,0.040573,-0.109060,-0.065380,0.017430,0.010528,0.043360,0.034784
1779789689483582149,2026-05-26T17:01:29.483616,prediction,0.069569,0.086000,0.081569,True,0.091167,0.053824,0.075579,0.021598,0.032175,0.005991,9.43,20,-0.163826,0.274911,0.394667,0.041012,0.022685,0.031413,0.005670,0.061949,0.040573,-0.118720,-0.076860,-0.024983,0.018944,0.042528,0.036128
1779789689545960760,2026-05-26T17:01:29.545979,prediction,0.067626,0.101000,0.092223,True,0.087688,0.069824,0.091579,0.020062,0.031176,0.000644,8.57,20,-0.163826,0.274911,0.394667,0.041012,0.022685,0.031413,0.005670,0.061949,0.040573,-0.118720,-0.076860,-0.024983,0.018944,0.042528,0.036128
1779789689628888714,2026-05-26T17:01:29.628918,prediction,0.058853,0.115000,0.106215,True,0.078899,0.085340,0.107579,0.020046,0.029660,0.001364,9.37,20,-0.164942,0.276464,0.401031,0.041012,0.022685,0.031413,0.005670,0.061949,0.040573,-0.118720,-0.076860,-0.024983,0.018944,0.042528,0.036128
1779789689702574609,2026-05-26T17:01:29.702598,prediction,0.053504,0.130000,0.113093,True,0.071122,0.101340,0.120274,0.017619,0.028660,0.007180,7.59,20,-0.163826,0.263016,0.394667,0.020940,0.122603,0.200711,0.000000,0.080716,0.023995,-0.095060,-0.344400,-0.076360,0.005568,0.043424,0.030464
1779789689831306627,2026-05-26T17:01:29.831338,prediction,0.041498,0.172000,0.126402,True,0.061427,0.117340,0.135357,0.019929,0.054660,0.008955,5.69,20,-0.163666,0.267552,0.399328,0.017889,0.133952,0.209871,0.000000,0.075477,0.021375,-0.106260,-0.345520,-0.069637,-0.007520,0.040960,0.033184
1779789689947699286,2026-05-26T17:01:29.947730,prediction,0.041498,0.172000,0.143358,True,0.061461,0.133340,0.151357,0.019963,0.038660,0.007999,6.68,20,-0.163342,0.272060,0.404644,0.006540,0.067192,0.096865,0.002609,0.027045,0.005228,-0.076860,-0.221620,0.008134,-0.079264,0.037920,0.032896
1779789690058381796,2026-05-26T17:01:30.058407,prediction,0.038950,0.193000,0.156346,True,0.055247,0.149340,0.163813,0.016297,0.043660,0.007467,6.76,20,-0.161518,0.283691,0.418739,0.003489,0.032720,0.001740,0.002609,0.037954,0.000000,0.053900,-0.223440,0.052124,-0.070848,-0.039424,-0.000736
1779789690162100623,2026-05-26T17:01:30.162119,prediction,0.033205,0.213000,0.165768,True,0.046527,0.165340,0.172605,0.013322,0.047660,0.006837,5.25,20,-0.158483,0.296634,0.434180,0.012649,0.047558,0.023993,0.002609,0.070249,0.016137,0.081480,-0.254800,0.162680,-0.004352,-0.040704,-0.027840
1779789690212619319,2026-05-26T17:01:30.212650,prediction,0.031649,0.226000,0.175255,True,0.043777,0.181340,0.182653,0.012128,0.044660,0.007399,9.84,20,-0.158483,0.296634,0.434180,0.012649,0.047558,0.023993,0.002609,0.070249,0.016137,0.081480,-0.254800,0.162680,-0.004352,-0.040704,-0.027840
1779789690291942727,2026-05-26T17:01:30.291968,prediction,0.030811,0.233000,0.184866,True,0.042509,0.197340,0.193278,0.011698,0.035660,0.008412,7.11,20,-0.154183,0.308893,0.448944,0.012649,0.047558,0.023993,0.002609,0.070249,0.016137,0.081480,-0.254800,0.162680,-0.004352,-0.040704,-0.027840
1779789690360596730,2026-05-26T17:01:30.360621,prediction,0.030093,0.239000,0.191175,True,0.039296,0.213340,0.200011,0.009203,0.025660,0.008836,14.01,20,-0.154183,0.308893,0.448944,0.010029,0.050609,0.000000,0.000000,0.043193,0.010898,0.065660,-0.268660,0.072459,0.006688,-0.032896,-0.025824
1779789690432412274,2026-05-26T17:01:30.432440,prediction,0.028537,0.252000,0.197102,True,0.033755,0.229340,0.204558,0.005218,0.022660,0.007456,9.70,20,-0.149404,0.321339,0.463807,0.019634,0.047558,0.001740,0.003051,0.062391,0.010898,-0.079940,-0.258440,0.218041,0.017088,-0.049312,0.032800
1779789690481959018,2026-05-26T17:01:30.482021,prediction,0.035047,0.252000,0.200362,True,0.038604,0.245340,0.208300,0.003556,0.006660,0.007938,6.30,20,-0.149404,0.321339,0.463807,0.014831,0.076790,0.137438,0.013517,0.223401,0.002609,-0.104440,-0.274260,0.282034,0.013920,-0.070080,0.029344
