ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1781086782716637328,2026-06-10T17:19:42.716666,prediction,0.066295,0.057000,0.070570,True,0.069001,0.052195,0.054028,0.002706,0.004805,0.016542,12.41,20,-0.103313,0.281654,0.423218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782719931037,2026-06-10T17:19:42.719956,prediction,0.066295,0.057000,0.070570,True,0.071512,0.049379,0.050634,0.005218,0.007621,0.019937,11.78,20,-0.103313,0.281654,0.423218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782780163729,2026-06-10T17:19:42.780195,prediction,0.066295,0.057000,0.071768,True,0.069387,0.055318,0.060956,0.003093,0.001682,0.010812,11.30,20,-0.103974,0.283733,0.423568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782785005034,2026-06-10T17:19:42.785032,prediction,0.066295,0.057000,0.071768,True,0.074088,0.048563,0.053336,0.007793,0.008437,0.018432,11.34,20,-0.103974,0.283733,0.423568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782829544997,2026-06-10T17:19:42.829581,prediction,0.066115,0.062000,0.072173,True,0.069531,0.060632,0.065981,0.003416,0.001368,0.006192,6.36,20,-0.104783,0.288046,0.424010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782836603527,2026-06-10T17:19:42.836632,prediction,0.066115,0.062000,0.072173,True,0.075290,0.051708,0.057049,0.009176,0.010292,0.015124,11.75,20,-0.104783,0.288046,0.424010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782915210326,2026-06-10T17:19:42.915257,prediction,0.066151,0.061000,0.073283,True,0.070236,0.062436,0.070876,0.004085,0.001436,0.002408,13.48,20,-0.105166,0.291697,0.426632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782922753264,2026-06-10T17:19:42.922784,prediction,0.066151,0.061000,0.073283,True,0.078332,0.051840,0.059734,0.012182,0.009160,0.013549,14.42,20,-0.105166,0.291697,0.426632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782984439178,2026-06-10T17:19:42.984466,prediction,0.066115,0.062000,0.073362,True,0.066230,0.058800,0.070237,0.000115,0.003200,0.003126,0.00,20,-0.105219,0.294418,0.431083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782985148952,2026-06-10T17:19:42.985169,prediction,0.066115,0.062000,0.073362,True,0.066230,0.058800,0.070237,0.000115,0.003200,0.003126,0.00,12,-0.105219,0.294418,0.431083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086782985787028,2026-06-10T17:19:42.985806,prediction,0.066115,0.062000,0.073362,True,0.066230,0.058800,0.070237,0.000115,0.003200,0.003126,0.00,20,-0.105219,0.294418,0.431083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086783035704335,2026-06-10T17:19:43.035729,prediction,0.066079,0.063000,0.074630,True,0.066230,0.058800,0.070237,0.000151,0.004200,0.004393,0.00,20,-0.105001,0.297503,0.437835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086783036257796,2026-06-10T17:19:43.036272,prediction,0.066079,0.063000,0.074630,True,0.066230,0.058800,0.070237,0.000151,0.004200,0.004393,0.00,12,-0.105001,0.297503,0.437835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086783038604021,2026-06-10T17:19:43.038623,prediction,0.066079,0.063000,0.074630,True,0.066230,0.058800,0.070237,0.000151,0.004200,0.004393,0.00,20,-0.105001,0.297503,0.437835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086783096810724,2026-06-10T17:19:43.096837,prediction,0.066043,0.064000,0.074707,True,0.066230,0.058800,0.070237,0.000187,0.005200,0.004470,0.00,20,-0.104558,0.301944,0.446367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086783097535491,2026-06-10T17:19:43.097559,prediction,0.066043,0.064000,0.074707,True,0.066230,0.058800,0.070237,0.000187,0.005200,0.004470,0.00,12,-0.104558,0.301944,0.446367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1781086783098192471,2026-06-10T17:19:43.098213,prediction,0.066043,0.064000,0.074707,True,0.066230,0.058800,0.070237,0.000187,0.005200,0.004470,0.00,20,-0.104558,0.301944,0.446367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
