ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1781085921230023978,2026-06-10T17:05:21.230051,ground_truth,0.173778,-0.616000,-0.131875,True,,,,,,,,,-0.195916,-0.198013,0.322117,,,,,,,,,,,,
1781085921397650035,2026-06-10T17:05:21.397673,ground_truth,0.151022,-0.618000,-0.132303,True,,,,,,,,,-0.195916,-0.198013,0.322117,,,,,,,,,,,,
1781085921461407075,2026-06-10T17:05:21.461424,ground_truth,0.153297,-0.619000,-0.132517,True,,,,,,,,,-0.195916,-0.198013,0.322117,,,,,,,,,,,,
1781085921520697332,2026-06-10T17:05:21.520723,ground_truth,0.153814,-0.617000,-0.132089,True,,,,,,,,,-0.195916,-0.198013,0.322117,,,,,,,,,,,,
1781085921581980874,2026-06-10T17:05:21.582013,ground_truth,0.158375,-0.619000,-0.132517,True,,,,,,,,,-0.196949,-0.199968,0.321736,,,,,,,,,,,,
1781085921650541189,2026-06-10T17:05:21.650562,ground_truth,0.153814,-0.617000,-0.133102,True,,,,,,,,,-0.197105,-0.202261,0.321028,,,,,,,,,,,,
1781085921715652802,2026-06-10T17:05:21.715679,ground_truth,0.154575,-0.616000,-0.132887,True,,,,,,,,,-0.199150,-0.203666,0.321063,,,,,,,,,,,,
1781085921763728310,2026-06-10T17:05:21.763755,ground_truth,0.158103,-0.614000,-0.133464,True,,,,,,,,,-0.200412,-0.206660,0.320731,,,,,,,,,,,,
1781085921820643453,2026-06-10T17:05:21.820675,ground_truth,0.166703,-0.616000,-0.131875,True,,,,,,,,,-0.203832,-0.210202,0.320398,,,,,,,,,,,,
1781085921854738666,2026-06-10T17:05:21.854767,ground_truth,0.169272,-0.618000,-0.132303,True,,,,,,,,,-0.203832,-0.210202,0.320398,,,,,,,,,,,,
1781085921895088470,2026-06-10T17:05:21.895122,ground_truth,0.162661,-0.616000,-0.133899,True,,,,,,,,,-0.209154,-0.213948,0.319987,,,,,,,,,,,,
1781085921926742241,2026-06-10T17:05:21.926757,ground_truth,0.162925,-0.617000,-0.133102,True,,,,,,,,,-0.215952,-0.219240,0.319611,,,,,,,,,,,,
1781085921984602183,2026-06-10T17:05:21.984630,ground_truth,0.163406,-0.615000,-0.133681,True,,,,,,,,,-0.215952,-0.219240,0.319611,,,,,,,,,,,,
