ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1779677916721564799,2026-05-25T09:58:36.721595,prediction,0.077034,0.049000,-0.001765,True,0.100909,0.063568,0.016758,0.023875,0.014568,0.018523,5.23,20,-0.163827,0.263012,0.394668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006440,-0.116480,0.072791,-0.033024,0.007072,-0.006752
1779677916763384169,2026-05-25T09:58:36.763414,prediction,0.081049,-0.000000,-0.012174,True,0.100778,0.047568,0.011252,0.019729,0.047568,0.023426,6.59,20,-0.168151,0.258321,0.397002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006440,-0.116480,0.072791,-0.033024,0.007072,-0.006752
1779677916820728668,2026-05-25T09:58:36.820755,prediction,0.077034,0.049000,-0.001765,True,0.099347,0.049959,0.011535,0.022313,0.000959,0.013300,4.15,20,-0.168151,0.258321,0.397002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006440,-0.116480,0.072791,-0.033024,0.007072,-0.006752
1779677916866258743,2026-05-25T09:58:36.866283,prediction,0.075477,0.068000,0.002272,True,0.102104,0.065959,0.016705,0.026627,0.002041,0.014434,6.97,20,-0.171950,0.256649,0.399933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006440,-0.116480,0.072791,-0.033024,0.007072,-0.006752
1779677916901055012,2026-05-25T09:58:36.901077,prediction,0.081006,0.049000,-0.001765,True,0.107622,0.068845,0.016025,0.026616,0.019845,0.017790,4.63,20,-0.176098,0.256864,0.403997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.116480,0.072791,-0.033024,0.007200,-0.006912
1779677916950937724,2026-05-25T09:58:36.950964,prediction,0.082594,0.030000,-0.005801,True,0.110315,0.053219,0.010982,0.027721,0.023219,0.016783,4.42,20,-0.176098,0.256864,0.403997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.116480,0.072791,-0.033024,0.007200,-0.006912
1779677917001676337,2026-05-25T09:58:37.001710,prediction,0.084266,0.010000,-0.010050,True,0.112133,0.037219,0.006427,0.027868,0.027219,0.016477,6.44,20,-0.179424,0.259002,0.407321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007700,-0.116480,0.072791,-0.033024,0.007200,-0.006912
1779677917053009908,2026-05-25T09:58:37.053033,prediction,0.080253,0.058000,0.004110,True,0.106108,0.053219,0.016182,0.025855,0.004781,0.012072,6.25,20,-0.181174,0.261023,0.409103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006440,-0.116480,0.072791,-0.033024,0.006912,-0.006080
1779677917086514090,2026-05-25T09:58:37.086536,prediction,0.081006,0.049000,0.002213,True,0.107689,0.069219,0.018872,0.026683,0.020219,0.016660,6.06,20,-0.181174,0.261023,0.409103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006440,-0.116480,0.072791,-0.033024,0.006912,-0.006080
1779677917133136410,2026-05-25T09:58:37.133164,prediction,0.081842,0.039000,0.004099,True,0.110524,0.059663,0.018860,0.028682,0.020663,0.014761,7.38,20,-0.181381,0.262653,0.409354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006440,-0.116480,0.072791,-0.033024,0.006912,-0.006080
