ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1779786079636805784,2026-05-26T16:01:19.636827,prediction,0.089065,0.002000,0.013792,True,0.126236,0.011787,0.018375,0.037171,0.009787,0.004583,3.64,10,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079673038852,2026-05-26T16:01:19.673057,prediction,0.090237,0.007000,0.016257,True,0.119690,0.016543,0.021486,0.029452,0.009543,0.005228,2.65,10,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079714643015,2026-05-26T16:01:19.714663,prediction,0.091968,0.003000,0.015473,True,0.116502,0.017861,0.022458,0.024534,0.014861,0.006985,3.55,10,-0.168253,0.264938,0.395981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079751167102,2026-05-26T16:01:19.751197,prediction,0.091904,0.004000,0.015669,True,0.114283,0.019170,0.023371,0.022379,0.015170,0.007702,4.00,10,-0.173096,0.267139,0.397466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079790469833,2026-05-26T16:01:19.790496,prediction,0.091712,0.007000,0.016257,True,0.112877,0.020904,0.024215,0.021165,0.013904,0.007958,4.47,10,-0.173096,0.267139,0.397466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079831274240,2026-05-26T16:01:19.831293,prediction,0.091968,0.003000,0.015473,True,0.112184,0.020547,0.024259,0.020216,0.017547,0.008785,4.26,10,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079876555480,2026-05-26T16:01:19.876582,prediction,0.090300,0.006000,0.016061,True,0.111049,0.021526,0.024792,0.020749,0.015526,0.008731,4.25,10,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079910777355,2026-05-26T16:01:19.910801,prediction,0.090424,0.004000,0.015669,True,0.110709,0.021233,0.024858,0.020285,0.017233,0.009189,4.66,10,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079945799646,2026-05-26T16:01:19.945820,prediction,0.090300,0.006000,0.016061,True,0.110097,0.021770,0.025098,0.019798,0.015770,0.009037,4.88,10,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786079982712708,2026-05-26T16:01:19.982735,prediction,0.090237,0.007000,0.016257,True,0.109818,0.022316,0.025250,0.019580,0.015316,0.008992,4.69,10,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779786080019907088,2026-05-26T16:01:20.019930,prediction,0.090237,0.007000,0.016257,True,0.109549,0.022670,0.025263,0.019312,0.015670,0.009006,4.73,10,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
