ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1779686224714215968,2026-05-25T12:17:04.714288,prediction,0.124540,-0.068000,-0.009290,True,0.143395,-0.036663,0.003445,0.018854,0.031337,0.012736,7.69,20,-0.163828,0.263016,0.394669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.088900,0.084245,-0.047360,0.013376,-0.008576
1779686224748996687,2026-05-25T12:17:04.749034,prediction,0.115337,-0.022000,0.001691,True,0.135942,-0.020663,0.003827,0.020605,0.001337,0.002136,7.57,20,-0.163828,0.263016,0.394669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007420,-0.088900,0.084245,-0.047360,0.013600,-0.009632
1779686224795136979,2026-05-25T12:17:04.795155,prediction,0.112536,-0.008000,0.005033,True,0.137743,-0.004663,0.011206,0.025207,0.003337,0.006173,8.88,20,-0.167748,0.259923,0.394412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.088900,0.083913,-0.047360,0.013600,-0.009184
1779686224834386635,2026-05-25T12:17:04.834411,prediction,0.112536,-0.008000,0.005033,True,0.140734,0.011337,0.013672,0.028198,0.019337,0.008638,7.58,20,-0.167748,0.259923,0.394412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007420,-0.088900,0.083913,-0.047360,0.013920,-0.010816
1779686224872556180,2026-05-25T12:17:04.872597,prediction,0.118338,-0.037000,-0.001890,True,0.144641,0.004057,0.009968,0.026303,0.041057,0.011858,7.68,20,-0.172173,0.258399,0.395345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.088900,0.083913,-0.047360,0.013760,-0.008640
1779686224920767391,2026-05-25T12:17:04.920792,prediction,0.112536,-0.008000,0.005033,True,0.140056,0.020057,0.012219,0.027520,0.028057,0.007186,8.38,20,-0.163828,0.263017,0.394669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.088900,0.083913,-0.047360,0.013760,-0.008640
1779686224958928938,2026-05-25T12:17:04.958950,prediction,0.113936,-0.015000,0.003362,True,0.141828,0.033196,0.012152,0.027891,0.048195,0.008790,8.59,20,-0.163828,0.263017,0.394669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.088900,0.083913,-0.047360,0.013760,-0.008640
1779686225003931684,2026-05-25T12:17:05.003951,prediction,0.113936,-0.015000,0.003362,True,0.143626,0.032961,0.010576,0.029689,0.047960,0.007213,8.67,20,-0.163828,0.263017,0.394669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006160,-0.088900,0.083913,-0.047360,0.013760,-0.008640
1779686225043268287,2026-05-25T12:17:05.043295,prediction,0.121339,-0.052000,-0.005471,True,0.146984,0.016961,0.004402,0.025645,0.068961,0.009873,8.25,20,-0.165620,0.263873,0.395619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007420,-0.088900,0.085324,-0.047360,0.013376,-0.009312
1779686225090687748,2026-05-25T12:17:05.090714,prediction,0.112536,-0.008000,0.005033,True,0.141618,0.029249,0.007701,0.029082,0.037249,0.002668,8.52,20,-0.165620,0.263873,0.395619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.088900,0.083747,-0.047360,0.013376,-0.008192
