ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,hand_base_x,hand_base_y,hand_base_z,target_cmd_x,target_cmd_y,target_cmd_z,hand_vel_x,hand_vel_y,hand_vel_z,hand_speed,ee_vel_x,ee_vel_y,ee_vel_z,ee_speed,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,rula_upper_arm,rula_lower_arm,rula_wrist,rula_twist,rula_total,rula_alpha_s,rula_alpha_c,rula_beta_s,rula_beta_t,rula_gamma_s,adapt_w,adapt_sr,adapt_se
1786592909542386122,2026-08-13T10:48:29.542404,ergonomics,0.209685,-0.000000,0.095830,True,0.129685,0.080000,0.118359,0.080000,0.080000,0.022529,5.60,20,-0.161990,0.308951,0.388245,-0.161991,0.308956,0.388249,0.051670,1.112157,0.342195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001120,-0.159880,0.058681,-0.009536,0.023040,-0.011136,1.0000,2.0000,2.0000,0.0000,2.0000,17.3052,19.6338,36.6797,-2.7910,17.0069,0.744101,0.843611,0.806958
1786592909586385719,2026-08-13T10:48:29.586404,ergonomics,0.207170,0.032000,0.096365,True,0.129182,0.086400,0.119943,0.077988,0.054400,0.023578,3.96,20,-0.149156,0.357197,0.385479,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.002070,0.007782,-0.000446,0.008065,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002380,-0.161140,0.059677,-0.009984,0.023040,-0.012928,2.0000,2.0000,2.0000,0.0000,3.0000,18.5516,20.4432,36.9287,-0.9356,16.8768,0.743564,0.865408,0.768130
1786592909617121014,2026-08-13T10:48:29.617140,ergonomics,0.207799,0.024000,0.096231,True,0.130576,0.089920,0.119773,0.077223,0.065920,0.023542,4.08,20,-0.149156,0.357197,0.385479,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.002070,0.007782,-0.000446,0.008065,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002380,-0.161140,0.059677,-0.009984,0.023040,-0.012928,2.0000,2.0000,2.0000,0.0000,3.0000,18.4578,20.3303,36.8127,0.1210,17.1254,0.743564,0.865408,0.768130
1786592909646933623,2026-08-13T10:48:29.646953,ergonomics,0.205391,0.008000,0.095964,True,0.132903,0.089536,0.117622,0.072488,0.081536,0.021658,4.27,20,-0.153936,0.339230,0.386511,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.070892,-0.266453,0.015299,0.276146,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002380,-0.161140,0.059677,-0.009984,0.023040,-0.012928,2.0000,2.0000,2.0000,0.0000,3.0000,18.3280,20.2713,36.8099,0.3864,17.1476,0.744900,0.884378,0.771541
1786592909682382713,2026-08-13T10:48:29.682411,ergonomics,0.204775,0.016000,0.096098,True,0.131278,0.090829,0.114354,0.073498,0.074829,0.018257,4.37,20,-0.153936,0.339230,0.386511,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.070892,-0.266453,0.015299,0.276146,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002380,-0.161140,0.059677,-0.009984,0.023040,-0.012928,2.0000,2.0000,2.0000,0.0000,3.0000,18.2054,20.2422,37.0259,0.2993,17.4869,0.744900,0.884378,0.771541
1786592909715005669,2026-08-13T10:48:29.715024,ergonomics,0.202313,0.048000,0.100239,True,0.133440,0.098263,0.118586,0.068874,0.050263,0.018346,4.21,20,-0.156947,0.327914,0.387161,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.045381,-0.170566,0.009793,0.176771,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002380,-0.161140,0.059677,-0.009984,0.023040,-0.012928,2.0000,2.0000,2.0000,0.0000,3.0000,18.8607,20.5914,36.8945,-0.6339,18.1545,0.747548,0.900829,0.772168
1786592909744804688,2026-08-13T10:48:29.744824,ergonomics,0.205391,0.008000,0.103309,True,0.140591,0.096211,0.121527,0.064800,0.088210,0.018218,3.99,20,-0.156947,0.327914,0.387161,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.045381,-0.170566,0.009793,0.176771,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002100,-0.161140,0.059677,-0.010144,0.023104,-0.012640,2.0000,2.0000,2.0000,0.0000,3.0000,19.5374,20.9726,36.8539,-1.4310,18.7234,0.747548,0.900829,0.772168
1786592909790836821,2026-08-13T10:48:29.790852,ergonomics,0.203544,0.032000,0.110897,True,0.137182,0.099368,0.125330,0.066363,0.067368,0.014433,7.42,20,-0.158839,0.320800,0.387569,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.028320,-0.106442,0.006112,0.110315,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001120,-0.162960,0.061254,-0.010464,0.023104,-0.012800,2.0000,2.0000,2.0000,0.0000,3.0000,20.9857,21.7716,36.5482,-3.2737,20.0639,0.750530,0.915052,0.762015
1786592909827130881,2026-08-13T10:48:29.827146,ergonomics,0.205391,0.008000,0.110654,True,0.134824,0.097095,0.128897,0.070567,0.089095,0.018243,7.62,20,-0.160027,0.316337,0.387825,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.017888,-0.067235,0.003860,0.069681,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005180,-0.152180,0.068475,-0.010464,0.022880,-0.011360,2.0000,2.0000,2.0000,0.0000,3.0000,21.1406,21.8006,37.5408,-3.0858,20.3347,0.753636,0.927319,0.752066
1786592909862123654,2026-08-13T10:48:29.862138,ergonomics,0.204775,0.016000,0.114394,True,0.132814,0.096876,0.134152,0.071961,0.080876,0.019757,7.93,20,-0.160027,0.316337,0.387825,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.017888,-0.067235,0.003860,0.069681,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005180,-0.152180,0.068475,-0.010464,0.022880,-0.011360,2.0000,2.0000,2.0000,0.0000,3.0000,21.9562,22.2582,37.2031,-3.6427,20.7489,0.753636,0.927319,0.752066
