ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1781256381717420699,2026-06-12T16:26:21.717448,ground_truth,0.381154,-1.367000,-0.160141,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256381749592091,2026-06-12T16:26:21.749618,ground_truth,0.382455,-1.388000,-0.169443,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256381782575059,2026-06-12T16:26:21.782590,ground_truth,0.392778,-1.434000,-0.167990,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256381814864192,2026-06-12T16:26:21.814881,ground_truth,0.325576,-1.398000,-0.163773,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256381850077772,2026-06-12T16:26:21.850092,ground_truth,0.278164,-1.379000,-0.154750,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256381972140376,2026-06-12T16:26:21.972156,ground_truth,0.357687,-1.398000,-0.182148,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256381998035074,2026-06-12T16:26:21.998058,ground_truth,0.205764,-1.364000,-0.191164,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256382024509816,2026-06-12T16:26:22.024529,ground_truth,0.227847,-1.349000,-0.186845,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256382052044027,2026-06-12T16:26:22.052066,ground_truth,0.300134,-1.376000,-0.188324,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256382087222768,2026-06-12T16:26:22.087240,ground_truth,0.364545,-1.434000,-0.191550,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256382120932927,2026-06-12T16:26:22.120953,ground_truth,0.366891,-1.364000,-0.153067,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256382152024557,2026-06-12T16:26:22.152042,ground_truth,0.397345,-1.361000,-0.152730,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256382186523382,2026-06-12T16:26:22.186538,ground_truth,0.389585,-1.373000,-0.154077,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256382218074213,2026-06-12T16:26:22.218088,ground_truth,0.393550,-1.379000,-0.154750,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781256382249953951,2026-06-12T16:26:22.249970,ground_truth,0.386173,-1.385000,-0.153148,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
