ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1779677578817447317,2026-05-25T09:52:58.817472,prediction,0.118488,-0.010000,-0.010224,True,0.121287,0.047723,0.002354,0.002799,0.057723,0.012578,7.37,20,-0.163828,0.263016,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.138880,0.077439,-0.043808,0.013152,-0.013312
1779677578855961913,2026-05-25T09:52:58.855986,prediction,0.122357,-0.050000,-0.018656,True,0.125470,0.031723,-0.003276,0.003113,0.081723,0.015380,8.02,20,-0.164238,0.267361,0.397107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.138880,0.078767,-0.043808,0.013312,-0.013536
1779677578894955352,2026-05-25T09:52:58.894981,prediction,0.117521,-0.000000,-0.008116,True,0.122041,0.047723,-0.000963,0.004520,0.047723,0.007153,6.97,20,-0.165118,0.272389,0.399350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.138880,0.078767,-0.043808,0.013312,-0.013536
1779677578940851458,2026-05-25T09:52:58.940875,prediction,0.114620,0.030000,-0.001792,True,0.123587,0.063723,0.006087,0.008967,0.033723,0.007880,8.39,20,-0.165118,0.272389,0.399350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.138880,0.078767,-0.043808,0.013312,-0.013536
1779677578978826066,2026-05-25T09:52:58.978843,prediction,0.116554,0.010000,-0.006008,True,0.128132,0.058781,0.008984,0.011578,0.048781,0.014992,6.78,20,-0.165976,0.279504,0.402021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.138880,0.078767,-0.043808,0.013312,-0.013536
1779677579019388212,2026-05-25T09:52:59.019416,prediction,0.114620,0.030000,-0.001792,True,0.125176,0.061834,0.009493,0.010557,0.031835,0.011285,7.01,20,-0.165976,0.279504,0.402021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.138880,0.077439,-0.043808,0.013312,-0.013152
1779677579074172419,2026-05-25T09:52:59.074198,prediction,0.118488,-0.010000,-0.010224,True,0.129158,0.053085,0.006062,0.010670,0.063085,0.016286,8.93,20,-0.163827,0.263014,0.394668,0.001744,0.000000,0.000000,0.000000,0.000000,0.000000,-0.076160,-0.043400,0.141183,-0.043808,0.009312,-0.009632
1779677579122643789,2026-05-25T09:52:59.122676,prediction,0.115587,0.020000,-0.003900,True,0.126841,0.068360,0.005135,0.011255,0.048360,0.009035,8.52,20,-0.164492,0.264469,0.396123,0.017889,0.016576,0.016580,0.000000,0.007847,0.008289,-0.128940,0.059780,0.222689,-0.027232,-0.071680,0.051104
1779677579158618286,2026-05-25T09:52:59.158643,prediction,0.113749,0.039000,0.000105,True,0.128393,0.079134,0.011139,0.014643,0.040134,0.011034,4.34,20,-0.165378,0.267978,0.398421,0.071994,0.071994,0.072864,0.034903,0.102533,0.086386,-0.188720,0.115220,0.274066,0.009472,-0.062400,0.049088
1779677579202293554,2026-05-25T09:52:59.202312,prediction,0.116554,0.010000,-0.006008,True,0.129607,0.064825,0.010693,0.013053,0.054825,0.016701,7.56,20,-0.165378,0.267978,0.398421,0.117370,0.117808,0.120858,0.037954,0.166670,0.142675,-0.213780,0.149660,0.279461,0.012256,-0.068640,0.056448
1779677579241449636,2026-05-25T09:52:59.241476,prediction,0.115587,0.020000,-0.003900,True,0.127389,0.059503,0.007671,0.011802,0.039503,0.011571,7.41,20,-0.166331,0.273797,0.400969,0.148784,0.148784,0.148784,0.043193,0.204635,0.172782,-0.244860,0.180320,0.297970,0.018272,-0.069632,0.058112
1779677579290439095,2026-05-25T09:52:59.290456,prediction,0.114620,0.030000,-0.001792,True,0.126946,0.070767,0.010108,0.012326,0.040767,0.011900,7.92,20,-0.166331,0.273797,0.400969,0.215544,0.217289,0.213797,0.064568,0.288412,0.245208,-0.253260,0.173880,0.316562,0.014432,-0.080704,0.060448
1779677579327290030,2026-05-25T09:52:59.327314,prediction,0.116554,0.010000,-0.006008,True,0.127372,0.061559,0.008144,0.010819,0.051559,0.014153,4.32,20,-0.167264,0.281678,0.403489,0.241724,0.241724,0.245217,0.075477,0.331604,0.280122,-0.217000,0.101360,0.259790,0.026336,-0.078816,0.058048
1779677579376305325,2026-05-25T09:52:59.376336,prediction,0.115587,0.020000,-0.003900,True,0.125589,0.054612,0.007003,0.010003,0.034612,0.010903,9.74,20,-0.168155,0.291357,0.405911,0.202457,0.200706,0.208124,0.064568,0.266594,0.218163,-0.098560,-0.016940,0.212231,0.025280,-0.064448,0.042752
1779677579420030953,2026-05-25T09:52:59.420055,prediction,0.113749,0.039000,0.000105,True,0.122388,0.067640,0.009647,0.008639,0.028640,0.009543,6.51,20,-0.168155,0.291357,0.405911,0.127406,0.123917,0.139185,0.040142,0.158823,0.121300,-0.031500,-0.100940,0.167660,0.019104,-0.053440,0.035072
1779677579461647915,2026-05-25T09:52:59.461671,prediction,0.112518,0.010000,-0.006008,True,0.121348,0.053112,0.007917,0.008830,0.043112,0.013925,7.56,20,-0.168966,0.301008,0.408298,0.019634,0.021378,0.044499,0.010898,0.032284,0.008289,0.020720,-0.221340,0.116283,0.014144,-0.036064,0.013600
1779677579503318747,2026-05-25T09:52:59.503350,prediction,0.110616,0.030000,-0.001792,True,0.118385,0.052231,0.007354,0.007769,0.022231,0.009146,8.19,20,-0.169780,0.310689,0.410693,0.083336,0.082030,0.054098,0.010898,0.102533,0.126970,0.229600,-0.425880,-0.066068,-0.058048,0.064352,-0.046144
1779677579545995000,2026-05-25T09:52:59.546019,prediction,0.111567,0.020000,-0.003900,True,0.118452,0.049085,0.006753,0.006884,0.029085,0.010653,8.15,20,-0.169780,0.310689,0.410693,0.192853,0.191108,0.144858,0.061949,0.234310,0.236919,0.285740,-0.552720,-0.107651,-0.073312,0.070752,-0.059616
1779677579592698385,2026-05-25T09:52:59.592723,prediction,0.105772,0.039000,0.000105,True,0.114774,0.057075,0.009043,0.009002,0.018075,0.008938,9.34,20,-0.170345,0.320207,0.413276,0.258307,0.256562,0.204198,0.078096,0.282742,0.293650,0.257180,-0.418740,-0.098189,-0.082592,0.072256,-0.057664
1779677579638094824,2026-05-25T09:52:59.638123,prediction,0.103528,0.020000,0.000125,True,0.113419,0.047168,0.011452,0.009891,0.027168,0.011327,8.38,20,-0.170315,0.327430,0.415530,0.248271,0.223835,0.150531,0.072857,0.204635,0.261356,0.139160,-0.261240,-0.001743,-0.091392,0.051872,-0.047360
1779677579678362938,2026-05-25T09:52:59.678380,prediction,0.097795,0.039000,0.004099,True,0.109956,0.046183,0.013828,0.012161,0.007183,0.009729,6.85,20,-0.170315,0.327430,0.415530,0.200706,0.163621,0.074173,0.051482,0.113000,0.204635,0.105280,-0.196840,0.040255,-0.088672,0.047200,-0.043200
1779677579716671359,2026-05-25T09:52:59.716707,prediction,0.091240,0.068000,0.014111,True,0.102615,0.062183,0.024633,0.011375,0.005817,0.010522,4.61,20,-0.169256,0.332774,0.417544,0.164928,0.123917,0.039265,0.043193,0.078096,0.167112,0.098840,-0.217560,0.027390,-0.078528,0.044032,-0.043424
1779677579777774358,2026-05-25T09:52:59.777799,prediction,0.092922,0.049000,0.022101,True,0.101319,0.065709,0.037175,0.008397,0.016709,0.015074,12.62,20,-0.167607,0.335995,0.419331,0.070243,0.047558,0.026179,0.016137,0.045812,0.065010,0.035560,-0.161140,0.025979,-0.079872,0.044928,-0.032800
1779677579811263125,2026-05-25T09:52:59.811289,prediction,0.090600,0.030000,0.026269,True,0.096734,0.052167,0.043491,0.006134,0.022167,0.017222,7.71,20,-0.167607,0.335995,0.419331,0.018320,0.013087,0.033592,0.005228,0.045812,0.010898,0.056700,-0.186200,-0.003652,-0.073984,0.036800,-0.027168
1779677579851272625,2026-05-25T09:52:59.851300,prediction,0.090600,0.030000,0.030278,True,0.093855,0.050211,0.048282,0.003255,0.020211,0.018004,7.53,20,-0.165487,0.337042,0.421249,0.004796,0.001307,0.044499,0.000000,0.045812,0.005228,-0.068740,-0.197960,-0.015189,-0.058400,0.044544,0.021824
1779677579890189123,2026-05-25T09:52:59.890221,prediction,0.088950,0.049000,0.045966,True,0.088561,0.066211,0.064282,0.000389,0.017211,0.018316,8.06,20,-0.165487,0.337042,0.421249,0.011342,0.003051,0.059771,0.000000,0.056279,0.013517,-0.084560,-0.241360,-0.010043,-0.040576,0.044480,0.023488
1779677579925885574,2026-05-25T09:52:59.925911,prediction,0.091469,0.020000,0.048428,True,0.088865,0.059676,0.074144,0.002604,0.039676,0.025717,7.76,20,-0.163002,0.335903,0.423351,0.013087,0.013087,0.068500,0.000000,0.061949,0.016137,-0.083020,-0.243880,-0.012782,-0.037792,0.044480,0.024064
1779677579969169822,2026-05-25T09:52:59.969195,prediction,0.085736,0.086000,0.068764,True,0.077288,0.075676,0.090144,0.008447,0.010324,0.021380,7.85,20,-0.159765,0.333303,0.426898,0.000000,0.016576,0.029666,0.000000,0.013517,0.003051,-0.063420,-0.208600,0.053535,-0.053600,0.028960,0.018656
1779677580007366971,2026-05-25T09:53:00.007389,prediction,0.090600,0.030000,0.066357,True,0.083651,0.077243,0.097993,0.006949,0.047243,0.031636,8.65,20,-0.159765,0.333303,0.426898,0.005233,0.011780,0.005666,0.000000,0.013517,0.005228,0.084280,-0.192780,0.212397,-0.060000,-0.031840,-0.016480
1779677580059860127,2026-05-25T09:53:00.059886,prediction,0.089819,0.039000,0.071997,True,0.082895,0.077407,0.099525,0.006924,0.038407,0.027528,7.91,20,-0.155800,0.330991,0.432545,0.032720,0.001307,0.100352,0.000000,0.110391,0.037523,0.126700,-0.099820,0.291828,-0.060384,-0.057280,-0.036288
