ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1781258552417218569,2026-06-12T17:02:32.417247,ground_truth,0.098033,-0.063000,0.055431,True,,,,,,,,,-0.161991,0.280058,0.378524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000840,-0.165200,0.082253,-0.018272,0.024896,-0.018592
1781258552451015095,2026-06-12T17:02:32.451036,ground_truth,0.099475,-0.079000,0.055055,True,,,,,,,,,-0.161991,0.280058,0.378524,0.000000,0.000000,0.002178,0.000000,0.000000,0.000000,-0.000840,-0.165200,0.081008,-0.018144,0.024896,-0.018272
1781258552485403453,2026-06-12T17:02:32.485432,ground_truth,0.098754,-0.071000,0.055243,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001120,-0.164920,0.080676,-0.018432,0.024992,-0.018272
1781258552516742424,2026-06-12T17:02:32.516758,ground_truth,0.093074,-0.008000,0.056724,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000840,-0.166460,0.081921,-0.018592,0.024896,-0.018272
1781258552550229602,2026-06-12T17:02:32.550259,ground_truth,0.097311,-0.055000,0.055619,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.166040,0.081672,-0.018880,0.024896,-0.018272
1781258552585177146,2026-06-12T17:02:32.585195,ground_truth,0.095869,-0.039000,0.055995,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.166040,0.081672,-0.018880,0.024896,-0.018272
1781258552616279633,2026-06-12T17:02:32.616301,ground_truth,0.095148,-0.031000,0.056183,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.166040,0.081672,-0.018880,0.024896,-0.018272
1781258552651643003,2026-06-12T17:02:32.651665,ground_truth,0.097311,-0.055000,0.055619,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.166040,0.081672,-0.018880,0.024896,-0.018272
1781258552684962176,2026-06-12T17:02:32.684978,ground_truth,0.098754,-0.071000,0.051570,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.166040,0.081672,-0.018880,0.024896,-0.018272
1781258552719076286,2026-06-12T17:02:32.719097,ground_truth,0.096590,-0.047000,0.055807,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.166040,0.081672,-0.018880,0.024896,-0.018272
1781258552760902770,2026-06-12T17:02:32.760927,ground_truth,0.100219,-0.047000,0.055807,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.166040,0.081672,-0.018880,0.024896,-0.018272
1781258552789809122,2026-06-12T17:02:32.789829,ground_truth,0.100954,-0.055000,0.055619,True,,,,,,,,,-0.161991,0.280058,0.378521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000280,-0.166040,0.081672,-0.018880,0.024896,-0.018272
