ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1779785787868359817,2026-05-26T15:56:27.868385,ground_truth,-0.000010,-0.002000,-0.000431,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785787901360908,2026-05-26T15:56:27.901380,ground_truth,0.000000,-0.000000,-0.000000,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785787942861974,2026-05-26T15:56:27.942886,ground_truth,-0.000005,-0.001000,0.001322,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785787976139259,2026-05-26T15:56:27.976161,ground_truth,0.000015,0.003000,0.002178,True,,,,,,,,,-0.163838,0.264311,0.396481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788010415529,2026-05-26T15:56:28.010439,ground_truth,0.000015,0.003000,0.002178,True,,,,,,,,,-0.163838,0.264311,0.396481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788045991860,2026-05-26T15:56:28.046013,ground_truth,0.000010,0.002000,0.001964,True,,,,,,,,,-0.163837,0.264289,0.396450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788093100708,2026-05-26T15:56:28.093123,ground_truth,0.000010,0.002000,0.003497,True,,,,,,,,,-0.163830,0.263019,0.394678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788133958668,2026-05-26T15:56:28.133986,ground_truth,0.000050,0.010000,0.005197,True,,,,,,,,,-0.163830,0.263019,0.394678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788176639221,2026-05-26T15:56:28.176660,ground_truth,0.001551,0.005000,0.004135,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788214488714,2026-05-26T15:56:28.214515,ground_truth,0.001554,0.006000,0.004347,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788248701560,2026-05-26T15:56:28.248727,ground_truth,0.001568,0.010000,0.006716,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788285326070,2026-05-26T15:56:28.285365,ground_truth,0.001578,0.013000,0.007349,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788324726039,2026-05-26T15:56:28.324761,ground_truth,0.001591,0.017000,0.009700,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788362383621,2026-05-26T15:56:28.362409,ground_truth,0.001595,0.018000,0.009909,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788400988812,2026-05-26T15:56:28.401012,ground_truth,0.001605,0.021000,0.012039,True,,,,,,,,,-0.163830,0.263011,0.394667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788440851508,2026-05-26T15:56:28.440877,ground_truth,0.001595,0.018000,0.015936,True,,,,,,,,,-0.164044,0.264671,0.396114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788483065988,2026-05-26T15:56:28.483094,ground_truth,0.003111,0.025000,0.018849,True,,,,,,,,,-0.164044,0.264671,0.396114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788535995951,2026-05-26T15:56:28.536021,ground_truth,0.003115,0.027000,0.019251,True,,,,,,,,,-0.164447,0.268121,0.398932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788571315038,2026-05-26T15:56:28.571333,ground_truth,0.004605,0.033000,0.021938,True,,,,,,,,,-0.164931,0.272371,0.402200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779785788623380431,2026-05-26T15:56:28.623404,ground_truth,0.004605,0.035000,0.023816,True,,,,,,,,,-0.165376,0.275424,0.404506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
