ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1781260484229499383,2026-06-12T17:34:44.229552,prediction,0.162952,-0.139000,0.039347,True,0.142504,-0.031522,0.056194,0.020448,0.107478,0.016847,12.48,20,-0.161989,0.280052,0.378520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003920,-0.155260,0.059179,-0.024160,0.022656,-0.008480
1781260484315119712,2026-06-12T17:34:44.315144,prediction,0.160480,-0.113000,0.040000,True,0.134504,-0.031817,0.056763,0.025976,0.081183,0.016762,9.17,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003920,-0.155260,0.059179,-0.024160,0.022656,-0.008480
1781260484359957210,2026-06-12T17:34:44.359982,prediction,0.158864,-0.096000,0.040428,True,0.132164,-0.028654,0.058969,0.026700,0.067346,0.018541,10.52,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003920,-0.155260,0.059179,-0.024160,0.022656,-0.008480
1781260484435052537,2026-06-12T17:34:44.435098,prediction,0.160480,-0.113000,0.040000,True,0.136098,-0.029523,0.060924,0.024383,0.083477,0.020923,10.87,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004620,-0.155260,0.058017,-0.024160,0.023040,-0.009024
1781260484516969388,2026-06-12T17:34:44.516997,prediction,0.160480,-0.113000,0.040000,True,0.135376,-0.030218,0.060080,0.025104,0.082781,0.020080,10.72,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004620,-0.155260,0.059179,-0.024160,0.022944,-0.009632
1781260484587811841,2026-06-12T17:34:44.587843,prediction,0.159720,-0.105000,0.040202,True,0.136861,-0.029175,0.059954,0.022858,0.075825,0.019753,23.40,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004620,-0.155260,0.059179,-0.024160,0.022944,-0.009632
1781260484632459368,2026-06-12T17:34:44.632488,prediction,0.158864,-0.096000,0.040428,True,0.138079,-0.026540,0.059744,0.020785,0.069460,0.019316,14.04,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004620,-0.155260,0.059179,-0.024160,0.022944,-0.009632
1781260484695799496,2026-06-12T17:34:44.695829,prediction,0.157343,-0.080000,0.040830,True,0.140370,-0.021232,0.059228,0.016973,0.058768,0.018398,7.62,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003920,-0.155260,0.061088,-0.024448,0.022432,-0.008032
1781260484782566566,2026-06-12T17:34:44.782604,prediction,0.160480,-0.113000,0.043756,True,0.145838,-0.023585,0.059792,0.014642,0.089414,0.016036,6.96,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003920,-0.155260,0.061088,-0.024448,0.022432,-0.008032
1781260484832563264,2026-06-12T17:34:44.832591,prediction,0.158864,-0.096000,0.051611,True,0.141179,-0.022068,0.061805,0.017685,0.073932,0.010193,5.50,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003920,-0.155260,0.060175,-0.024448,0.022432,-0.007424
1781260484876789284,2026-06-12T17:34:44.876818,prediction,0.158864,-0.096000,0.055339,True,0.140742,-0.020855,0.064635,0.018122,0.075145,0.009295,6.14,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.005670,0.005670,0.013517,0.039620,-0.224420,0.067064,0.017984,0.074976,-0.038624
1781260484926845684,2026-06-12T17:34:44.926871,prediction,0.158103,-0.088000,0.059203,True,0.142207,-0.018284,0.067720,0.015897,0.069716,0.008518,10.41,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.005670,0.005670,0.013517,0.039620,-0.224420,0.067064,0.017984,0.074976,-0.038624
1781260484974109250,2026-06-12T17:34:44.974133,prediction,0.158864,-0.096000,0.059067,True,0.144655,-0.017827,0.068687,0.014209,0.078173,0.009620,7.68,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.005670,0.005670,0.013517,0.039620,-0.224420,0.067064,0.017984,0.074976,-0.038624
1781260485028056779,2026-06-12T17:34:45.028077,prediction,0.157343,-0.080000,0.059338,True,0.143196,-0.014262,0.069320,0.014147,0.065738,0.009982,8.88,20,-0.161985,0.280057,0.378522,0.000000,0.000000,0.000000,0.005228,0.021375,0.010898,0.053620,-0.243040,0.068641,0.026496,0.044544,-0.036960
