ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1780729154048728328,2026-06-06T13:59:14.048747,ground_truth,0.221957,-0.985000,-0.392375,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729154668110269,2026-06-06T13:59:14.668127,ground_truth,0.261787,-0.909000,-0.291519,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729154698606832,2026-06-06T13:59:14.698631,ground_truth,0.267920,-0.925000,-0.275256,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729154732147899,2026-06-06T13:59:14.732165,ground_truth,0.273163,-0.917000,-0.278935,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729154764153941,2026-06-06T13:59:14.764177,ground_truth,0.273163,-0.917000,-0.280450,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729154860731126,2026-06-06T13:59:14.860795,ground_truth,0.277091,-0.920000,-0.279848,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729154917086499,2026-06-06T13:59:14.917104,ground_truth,0.281312,-0.914000,-0.275003,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729154947895620,2026-06-06T13:59:14.947924,ground_truth,0.281928,-0.916000,-0.274091,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729154976785557,2026-06-06T13:59:14.976838,ground_truth,0.281312,-0.914000,-0.276513,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155007383951,2026-06-06T13:59:15.007403,ground_truth,0.279211,-0.917000,-0.278935,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155034407128,2026-06-06T13:59:15.034430,ground_truth,0.281928,-0.916000,-0.277118,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155072342298,2026-06-06T13:59:15.072368,ground_truth,0.280417,-0.916000,-0.278631,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155107847535,2026-06-06T13:59:15.107867,ground_truth,0.280417,-0.916000,-0.278631,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155156984846,2026-06-06T13:59:15.157015,ground_truth,0.280723,-0.917000,-0.277420,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155189573232,2026-06-06T13:59:15.189603,ground_truth,0.279516,-0.918000,-0.277723,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155223952625,2026-06-06T13:59:15.223969,ground_truth,0.280417,-0.916000,-0.277118,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155263693145,2026-06-06T13:59:15.263720,ground_truth,0.280417,-0.916000,-0.278631,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155304308986,2026-06-06T13:59:15.304334,ground_truth,0.281928,-0.916000,-0.277118,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155340095346,2026-06-06T13:59:15.340119,ground_truth,0.281928,-0.916000,-0.277118,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155372353864,2026-06-06T13:59:15.372374,ground_truth,0.281928,-0.916000,-0.278631,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155413207287,2026-06-06T13:59:15.413228,ground_truth,0.279805,-0.914000,-0.278023,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1780729155446920943,2026-06-06T13:59:15.446952,ground_truth,0.280723,-0.917000,-0.278935,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
