ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1779943491011741691,2026-05-28T11:44:51.011760,ground_truth,0.396974,-1.793000,-0.233613,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491145491944,2026-05-28T11:44:51.145563,ground_truth,0.393431,-1.777000,-0.234447,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491177843501,2026-05-28T11:44:51.177873,ground_truth,0.391217,-1.767000,-0.233128,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491213848967,2026-05-28T11:44:51.213874,ground_truth,0.393431,-1.777000,-0.234447,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491241775945,2026-05-28T11:44:51.241798,ground_truth,0.390516,-1.777000,-0.234447,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491315057604,2026-05-28T11:44:51.315092,ground_truth,0.391835,-1.783000,-0.235239,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491368548895,2026-05-28T11:44:51.368565,ground_truth,0.391835,-1.783000,-0.235239,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491409698385,2026-05-28T11:44:51.409716,ground_truth,0.384329,-1.762000,-0.232468,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491449986366,2026-05-28T11:44:51.450004,ground_truth,0.390000,-1.788000,-0.235899,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491478129190,2026-05-28T11:44:51.478144,ground_truth,0.388909,-1.783000,-0.235239,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491506241271,2026-05-28T11:44:51.506265,ground_truth,0.391090,-1.793000,-0.236558,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491536538552,2026-05-28T11:44:51.536564,ground_truth,0.391090,-1.793000,-0.236558,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491568227005,2026-05-28T11:44:51.568241,ground_truth,0.384329,-1.762000,-0.232468,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779943491598811990,2026-05-28T11:44:51.598827,ground_truth,0.387601,-1.777000,-0.234447,True,,,,,,,,,-0.163830,0.263009,0.394666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
