ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff
1779675287992329116,2026-05-25T09:14:47.992361,prediction,0.107190,0.058000,0.042749,True,0.107282,0.076246,0.053431,0.000092,0.018246,0.010682,3.54,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288066036868,2026-05-25T09:14:48.066071,prediction,0.104151,0.058000,0.042749,True,0.107969,0.076030,0.053124,0.003817,0.018030,0.010375,8.53,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288122138564,2026-05-25T09:14:48.122180,prediction,0.103533,0.046000,0.043459,True,0.107202,0.062633,0.053198,0.003669,0.016632,0.009739,10.39,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288168778561,2026-05-25T09:14:48.168848,prediction,0.099275,0.052000,0.047678,True,0.103294,0.057377,0.056720,0.004019,0.005377,0.009041,9.19,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288226138230,2026-05-25T09:14:48.226166,prediction,0.101476,0.041000,0.048629,True,0.103521,0.053107,0.058782,0.002046,0.012107,0.010153,9.23,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288270830245,2026-05-25T09:14:48.270851,prediction,0.096226,0.052000,0.050731,True,0.099366,0.058266,0.058591,0.003139,0.006266,0.007860,6.93,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288306345117,2026-05-25T09:14:48.306362,prediction,0.098409,0.041000,0.051699,True,0.101414,0.050408,0.061182,0.003005,0.009408,0.009482,4.41,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288360955209,2026-05-25T09:14:48.360978,prediction,0.098409,0.041000,0.051699,True,0.100820,0.043484,0.061447,0.002410,0.002484,0.009748,7.92,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288401064467,2026-05-25T09:14:48.401096,prediction,0.095036,0.058000,0.057963,True,0.096896,0.056292,0.067192,0.001860,0.001708,0.009229,5.63,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288448800964,2026-05-25T09:14:48.448827,prediction,0.096226,0.052000,0.056836,True,0.098429,0.057875,0.067271,0.002202,0.005875,0.010435,5.14,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288489324991,2026-05-25T09:14:48.489342,prediction,0.098074,0.058000,0.061005,True,0.100000,0.057443,0.069527,0.001926,0.000557,0.008522,5.00,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288545784511,2026-05-25T09:14:48.545800,prediction,0.098074,0.058000,0.061005,True,0.099780,0.058229,0.070439,0.001705,0.000229,0.009434,4.91,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288586215142,2026-05-25T09:14:48.586234,prediction,0.094873,0.074000,0.063984,True,0.095940,0.074134,0.072138,0.001067,0.000134,0.008154,4.84,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288624979319,2026-05-25T09:14:48.624998,prediction,0.097074,0.063000,0.061936,True,0.099774,0.072189,0.071366,0.002699,0.009189,0.009430,4.15,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288664687056,2026-05-25T09:14:48.664723,prediction,0.101113,0.058000,0.064048,True,0.103940,0.064987,0.072026,0.002827,0.006987,0.007978,4.43,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288709382854,2026-05-25T09:14:48.709404,prediction,0.098894,0.069000,0.066078,True,0.101472,0.073025,0.072949,0.002578,0.004025,0.006871,4.25,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288752757872,2026-05-25T09:14:48.752807,prediction,0.094456,0.091000,0.070137,True,0.097531,0.089025,0.076583,0.003074,0.001975,0.006446,7.19,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288794382080,2026-05-25T09:14:48.794401,prediction,0.099678,0.080000,0.068107,True,0.104588,0.090221,0.076204,0.004911,0.010221,0.008096,4.36,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288855140970,2026-05-25T09:14:48.855166,prediction,0.101655,0.085000,0.072028,True,0.107800,0.089088,0.078210,0.006145,0.004088,0.006182,9.97,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288932620026,2026-05-25T09:14:48.932668,prediction,0.101655,0.085000,0.072028,True,0.106571,0.095930,0.078639,0.004916,0.010930,0.006611,6.63,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675288984389570,2026-05-25T09:14:48.984456,prediction,0.108685,0.080000,0.074121,True,0.112012,0.098017,0.079882,0.003327,0.018017,0.005762,6.40,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
1779675289035963808,2026-05-25T09:14:49.035989,prediction,0.112947,0.074000,0.079066,True,0.118018,0.092434,0.083747,0.005072,0.018434,0.004681,6.43,20,-0.166172,0.279985,0.400028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan
