ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,hand_base_x,hand_base_y,hand_base_z,target_cmd_x,target_cmd_y,target_cmd_z,hand_vel_x,hand_vel_y,hand_vel_z,hand_speed,ee_vel_x,ee_vel_y,ee_vel_z,ee_speed,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,rula_upper_arm,rula_lower_arm,rula_wrist,rula_twist,rula_total,rula_alpha_s,rula_alpha_c,rula_beta_s,rula_beta_t,rula_gamma_s,adapt_w,adapt_sr,adapt_se
1786594633803119925,2026-08-13T11:17:13.803152,ground_truth,0.222529,-0.067000,0.060542,True,,,,,,,,,-0.161992,0.308949,0.388246,-0.169398,0.266511,0.345519,0.020247,1.076680,0.318587,-0.005033,-0.032604,-0.001942,0.033047,0.000000,0.000000,0.000000,0.000000,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879117,0.000000,0.000000,0.000000,0.000000,0.003051,0.002609,-0.000560,-0.187180,0.080344,-0.024992,0.024768,-0.006624,2.0000,2.0000,1.0000,0.0000,3.0000,17.6297,23.0175,40.2397,-22.7240,14.6429,0.775615,0.924269,0.772861
1786594633830716833,2026-08-13T11:17:13.830738,ground_truth,0.220400,-0.041000,0.061363,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.179391,1.027985,1.034872,1.469659,0.000000,0.000003,0.000001,0.000003,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879117,0.000000,0.000000,0.000000,0.000000,0.003051,0.002609,-0.000560,-0.187180,0.080344,-0.024992,0.024768,-0.006624,2.0000,2.0000,1.0000,0.0000,3.0000,17.6492,22.9216,40.0111,-22.8021,14.2698,0.775615,0.924269,0.772861
1786594633863674544,2026-08-13T11:17:13.863693,ground_truth,0.221137,-0.050000,0.061079,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.000001,0.000003,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879117,0.000000,0.000000,0.000000,0.000000,0.003051,0.002609,-0.000560,-0.187180,0.080344,-0.024992,0.024768,-0.006624,2.0000,2.0000,1.0000,0.0000,3.0000,17.2127,22.6706,41.2426,-20.6539,13.8056,0.775615,0.924269,0.772861
1786594633896478850,2026-08-13T11:17:13.896498,ground_truth,0.219090,-0.025000,0.061868,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879117,0.000000,0.000000,0.000000,0.000000,0.003051,0.002609,-0.000560,-0.187180,0.080344,-0.024992,0.024768,-0.006624,2.0000,2.0000,1.0000,0.0000,3.0000,17.4158,22.8448,41.8699,-22.6130,14.4047,0.775615,0.924269,0.772861
1786594633929097289,2026-08-13T11:17:13.929116,ground_truth,0.221137,-0.050000,0.061079,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879117,0.000000,0.000000,0.000000,0.000000,0.003051,0.002609,-0.000560,-0.187180,0.080344,-0.024992,0.024768,-0.006624,2.0000,2.0000,1.0000,0.0000,3.0000,17.3613,22.7653,41.2069,-22.7971,14.5582,0.775615,0.924269,0.772861
1786594633963364546,2026-08-13T11:17:13.963382,ground_truth,0.226131,-0.111000,0.059152,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879117,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.001540,-0.185360,0.080344,-0.024672,0.024160,-0.006752,2.0000,2.0000,1.0000,0.0000,3.0000,17.2678,22.6852,40.9307,-22.9023,14.4946,0.775615,0.924269,0.772861
1786594633996713243,2026-08-13T11:17:13.996732,ground_truth,0.219090,-0.025000,0.061868,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001540,-0.184660,0.081672,-0.024672,0.023392,-0.005856,2.0000,2.0000,1.0000,0.0000,3.0000,17.1504,22.6606,41.9072,-21.2087,13.8624,0.775615,0.924269,0.772861
1786594634029801879,2026-08-13T11:17:14.029818,ground_truth,0.222529,-0.067000,0.060542,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001540,-0.184660,0.081672,-0.024672,0.023392,-0.005856,2.0000,2.0000,1.0000,0.0000,3.0000,16.9122,22.3794,41.5448,-21.2791,13.9239,0.775615,0.924269,0.772861
1786594634064312840,2026-08-13T11:17:14.064337,ground_truth,0.221137,-0.050000,0.061079,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001540,-0.184660,0.081672,-0.024672,0.023392,-0.005856,2.0000,2.0000,2.0000,0.0000,3.0000,17.5870,22.8283,39.2719,-25.0738,15.2395,0.775615,0.924269,0.772861
1786594634097059371,2026-08-13T11:17:14.097074,ground_truth,0.220400,-0.041000,0.061363,True,,,,,,,,,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124230,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001540,-0.184660,0.081672,-0.024672,0.023392,-0.005856,2.0000,2.0000,2.0000,0.0000,3.0000,18.2633,23.3098,39.0904,-25.4587,15.4316,0.775615,0.924269,0.772861
