ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,hand_base_x,hand_base_y,hand_base_z,target_cmd_x,target_cmd_y,target_cmd_z,hand_vel_x,hand_vel_y,hand_vel_z,hand_speed,ee_vel_x,ee_vel_y,ee_vel_z,ee_speed,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,rula_upper_arm,rula_lower_arm,rula_wrist,rula_twist,rula_total,rula_alpha_s,rula_alpha_c,rula_beta_s,rula_beta_t,rula_gamma_s,adapt_w,adapt_sr,adapt_se
1786590972386832770,2026-08-13T10:16:12.386849,prediction,0.202198,-0.051000,0.066388,True,0.142376,0.017528,0.087212,0.059823,0.068528,0.020824,3.89,20,-0.161990,0.308952,0.388243,-0.161991,0.308956,0.388247,0.049183,1.068393,0.303802,0.738968,2.316651,0.274609,2.447112,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001120,-0.173880,0.049219,-0.003904,0.022272,-0.009920,1.0000,2.0000,1.0000,0.0000,2.0000,8.5490,12.3265,49.8396,-5.1168,11.8812,,,
1786590972420024646,2026-08-13T10:16:12.420041,prediction,0.202965,-0.060000,0.066223,True,0.145076,0.018022,0.088603,0.057889,0.078022,0.022380,4.19,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000002,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001120,-0.173880,0.049219,-0.003904,0.022272,-0.009920,1.0000,2.0000,1.0000,0.0000,2.0000,8.4876,12.1982,49.7507,-5.1100,12.0416,,,
1786590972471460669,2026-08-13T10:16:12.471475,prediction,0.199984,-0.025000,0.066866,True,0.140057,0.025418,0.089644,0.059926,0.050418,0.022778,4.12,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001120,-0.173880,0.049219,-0.003904,0.022272,-0.009920,1.0000,2.0000,1.0000,0.0000,2.0000,8.8463,12.5374,48.9870,-4.8750,11.9792,,,
1786590972501247964,2026-08-13T10:16:12.501266,prediction,0.202198,-0.051000,0.066388,True,0.137829,0.026134,0.090946,0.064369,0.077134,0.024558,4.03,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.000280,-0.174440,0.049551,-0.004192,0.022656,-0.009920,1.0000,2.0000,1.0000,0.0000,2.0000,8.8862,12.4509,49.0485,-4.7142,11.5405,,,
1786590972529922910,2026-08-13T10:16:12.529940,prediction,0.203732,-0.069000,0.066057,True,0.138096,0.023107,0.090218,0.065636,0.092107,0.024161,3.90,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879138,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.001120,-0.173600,0.050796,-0.004640,0.022208,-0.010816,1.0000,2.0000,1.0000,0.0000,2.0000,8.6448,12.3612,49.9134,-4.6970,10.5702,,,
1786590972560336403,2026-08-13T10:16:12.560354,prediction,0.203732,-0.069000,0.069912,True,0.135223,0.020686,0.092331,0.068509,0.089686,0.022420,3.82,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879138,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.001120,-0.173600,0.050796,-0.004640,0.022208,-0.010816,1.0000,2.0000,1.0000,0.0000,2.0000,8.6312,12.4878,49.5538,-5.2003,11.2236,,,
1786590972594310082,2026-08-13T10:16:12.594330,prediction,0.204498,-0.078000,0.069761,True,0.138668,0.016949,0.093274,0.065830,0.094949,0.023512,4.20,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879138,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.001120,-0.173600,0.050796,-0.004640,0.022208,-0.010816,1.0000,2.0000,1.0000,0.0000,2.0000,8.7183,12.6970,49.6018,-4.8547,11.1192,,,
1786590972627401887,2026-08-13T10:16:12.627417,prediction,0.202198,-0.051000,0.070213,True,0.138483,0.019359,0.091756,0.063715,0.070359,0.021543,3.87,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879138,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,0.001120,-0.173600,0.050796,-0.004640,0.022208,-0.010816,1.0000,2.0000,1.0000,0.0000,2.0000,8.9125,12.8745,49.1935,-4.5773,11.7016,,,
1786590972654542622,2026-08-13T10:16:12.654557,prediction,0.202198,-0.051000,0.070213,True,0.142743,0.021287,0.092260,0.059455,0.072287,0.022048,3.93,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879138,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.000840,-0.171360,0.048887,-0.004640,0.021376,-0.008800,1.0000,2.0000,1.0000,0.0000,2.0000,8.9686,12.8367,49.0657,-4.5296,11.7633,,,
1786590972692225097,2026-08-13T10:16:12.692237,prediction,0.206797,-0.060000,0.073902,True,0.149891,0.021030,0.094732,0.056906,0.081030,0.020831,3.73,20,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,-0.161991,0.308956,0.388247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385652,-1.879138,0.000000,0.000000,0.000000,0.000000,0.000000,0.002609,-0.000840,-0.171360,0.048887,-0.004640,0.021376,-0.008800,1.0000,2.0000,1.0000,0.0000,2.0000,9.1485,13.1967,48.5108,-4.8720,11.9484,,,
