ros_timestamp_ns,wall_time,trajectory_mode,meas_x,meas_y,meas_z,is_tracked,pred_x,pred_y,pred_z,mae_x,mae_y,mae_z,inference_ms,buffer_size,robot_ee_x,robot_ee_y,robot_ee_z,hand_base_x,hand_base_y,hand_base_z,target_cmd_x,target_cmd_y,target_cmd_z,hand_vel_x,hand_vel_y,hand_vel_z,hand_speed,ee_vel_x,ee_vel_y,ee_vel_z,ee_speed,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_eff,j2_eff,j3_eff,j4_eff,j5_eff,j6_eff,rula_upper_arm,rula_lower_arm,rula_wrist,rula_twist,rula_total,rula_alpha_s,rula_alpha_c,rula_beta_s,rula_beta_t,rula_gamma_s,adapt_w,adapt_sr,adapt_se
1786592181717107937,2026-08-13T10:36:21.717138,ergonomics,0.239942,-0.050000,0.094994,True,0.180332,0.030000,0.132845,0.059611,0.080000,0.037851,4.09,20,-0.161992,0.308950,0.388244,-0.161991,0.308956,0.388249,0.129545,1.032357,0.303333,0.364385,2.137047,1.001794,2.388166,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.167580,0.080676,-0.017824,0.019712,-0.004864,1.0000,2.0000,1.0000,0.0000,2.0000,9.6460,12.1416,48.1296,-4.7763,10.6071,0.714608,0.862080,0.736500
1786592181754278607,2026-08-13T10:36:21.754298,ergonomics,0.239942,-0.050000,0.094994,True,0.188332,0.030000,0.130897,0.051611,0.080000,0.035903,7.48,20,-0.161992,0.308950,0.388244,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.167580,0.080676,-0.017824,0.019712,-0.004864,1.0000,2.0000,1.0000,0.0000,2.0000,9.6352,12.2675,48.0495,-4.8507,10.7109,0.714608,0.862080,0.736500
1786592181787917007,2026-08-13T10:36:21.787939,ergonomics,0.239942,-0.050000,0.094994,True,0.194284,0.030000,0.128015,0.045658,0.080000,0.033021,7.58,20,-0.143459,0.355074,0.382851,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.005054,0.012579,-0.001471,0.013636,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.167580,0.080676,-0.017824,0.019712,-0.004864,1.0000,2.0000,1.0000,0.0000,2.0000,9.6937,12.2134,47.6788,-4.8140,10.6696,0.721962,0.881486,0.829828
1786592181822083614,2026-08-13T10:36:21.822104,ergonomics,0.239942,-0.050000,0.094994,True,0.194154,0.030000,0.125443,0.045788,0.080000,0.030449,7.22,20,-0.143459,0.355074,0.382851,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,0.005054,0.012579,-0.001471,0.013636,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.167580,0.080676,-0.017824,0.019712,-0.004864,1.0000,2.0000,1.0000,0.0000,2.0000,9.7233,12.3063,47.5499,-4.6993,10.6557,0.721962,0.881486,0.829828
1786592181853871346,2026-08-13T10:36:21.853892,ergonomics,0.240663,-0.058000,0.094860,True,0.200520,0.028400,0.122982,0.040143,0.086400,0.028122,7.35,20,-0.150223,0.338241,0.384822,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.101517,-0.252635,0.029568,0.273870,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.167580,0.080676,-0.017824,0.019712,-0.004864,1.0000,2.0000,1.0000,0.0000,2.0000,9.6964,12.2772,47.6721,-4.5313,10.5565,0.730021,0.898324,0.828696
1786592181887574083,2026-08-13T10:36:21.887594,ergonomics,0.242195,-0.075000,0.094576,True,0.208520,0.023720,0.118453,0.033676,0.098720,0.023878,7.16,20,-0.150223,0.338241,0.384822,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.101517,-0.252635,0.029568,0.273870,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.167580,0.080676,-0.017824,0.019712,-0.004864,1.0000,2.0000,1.0000,0.0000,2.0000,9.7702,12.3231,47.4390,-4.6798,10.8487,0.730021,0.898324,0.828696
1786592181921605472,2026-08-13T10:36:21.921630,ergonomics,0.240663,-0.058000,0.094860,True,0.205210,0.023376,0.114365,0.035453,0.081376,0.019505,4.89,20,-0.154568,0.327427,0.386087,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.064959,-0.161657,0.018920,0.175245,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004900,-0.167300,0.079431,-0.017824,0.019712,-0.004128,1.0000,2.0000,1.0000,0.0000,2.0000,9.8925,12.4214,46.9435,-4.7599,10.9324,0.738537,0.912889,0.828054
1786592181950410020,2026-08-13T10:36:21.950429,ergonomics,0.240663,-0.058000,0.098642,True,0.206851,0.023101,0.117105,0.033812,0.081101,0.018464,3.98,20,-0.154568,0.327427,0.386087,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.064959,-0.161657,0.018920,0.175245,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.167300,0.079099,-0.018144,0.020704,-0.006304,1.0000,2.0000,1.0000,0.0000,2.0000,9.9664,12.5856,46.7328,-5.1553,11.3151,0.738537,0.912889,0.828054
1786592181985590334,2026-08-13T10:36:21.985609,ergonomics,0.243007,-0.084000,0.098250,True,0.213153,0.017681,0.116250,0.029853,0.101681,0.018000,4.11,20,-0.157341,0.320528,0.386895,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.041453,-0.103160,0.012074,0.111831,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.167300,0.079099,-0.018144,0.020704,-0.006304,1.0000,2.0000,1.0000,0.0000,2.0000,10.0204,12.5577,46.6708,-5.0970,11.2187,0.747057,0.925455,0.823609
1786592182017376541,2026-08-13T10:36:22.017396,ergonomics,0.240663,-0.058000,0.098642,True,0.205153,0.018545,0.115396,0.035510,0.076544,0.016755,4.24,20,-0.157341,0.320528,0.386895,-0.161991,0.308956,0.388249,-0.161991,0.308956,0.388249,0.000000,0.000000,0.000000,0.000000,-0.041453,-0.103160,0.012074,0.111831,1.570768,0.124243,-1.002818,0.000022,-0.385641,-1.879127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005880,-0.167300,0.079099,-0.018144,0.020704,-0.006304,1.0000,2.0000,1.0000,0.0000,2.0000,10.0926,12.5446,46.8083,-5.1153,10.8924,0.747057,0.925455,0.823609
